FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice103.html,total_amount,7399.92 USD,7399.92 USD,TP,EXTRACT_RULES
invoice106.html,total_amount,109415.50 USD,109415.50 USD,TP,EXTRACT_RULES
invoice107.html,total_amount,83358.11 USD,83358.11 USD,TP,EXTRACT_RULES
invoice108.html,total_amount,21833.92 USD,21833.92 USD,TP,EXTRACT_RULES
invoice116.html,total_amount,13023.97 USD,13023.97 USD,TP,EXTRACT_RULES
invoice118.html,total_amount,91194.11 USD,91194.11 USD,TP,EXTRACT_RULES
invoice122.html,total_amount,12343.01 USD,12343.01 USD,TP,EXTRACT_RULES
invoice124.html,total_amount,29816.12 USD,29816.12 USD,TP,EXTRACT_RULES
invoice126.html,total_amount,33647.53 USD,33647.53 USD,TP,EXTRACT_RULES
invoice128.html,total_amount,38816.89 USD,38816.89 USD,TP,EXTRACT_RULES
invoice129.html,total_amount,36405.77 USD,36405.77 USD,TP,EXTRACT_RULES
invoice131.html,total_amount,51240.72 USD,51240.72 USD,TP,EXTRACT_RULES
invoice135.html,total_amount,41753.40 USD,41753.40 USD,TP,EXTRACT_RULES
invoice136.html,total_amount,39655.76 USD,39655.76 USD,TP,EXTRACT_RULES
invoice138.html,total_amount,51546.34 USD,51546.34 USD,TP,EXTRACT_RULES
invoice14.html,total_amount,1127.23 USD,1127.23 USD,TP,EXTRACT_RULES
invoice141.html,total_amount,7795.67 USD,7795.67 USD,TP,EXTRACT_RULES
invoice149.html,total_amount,7242.88 USD,7242.88 USD,TP,EXTRACT_RULES
invoice151.html,total_amount,50521.94 USD,50521.94 USD,TP,EXTRACT_RULES
invoice159.html,total_amount,50023.69 USD,50023.69 USD,TP,EXTRACT_RULES
invoice160.html,total_amount,10345.10 USD,10345.10 USD,TP,EXTRACT_RULES
invoice164.html,total_amount,30868.39 USD,30868.39 USD,TP,EXTRACT_RULES
invoice165.html,total_amount,85227.91 USD,85227.91 USD,TP,EXTRACT_RULES
invoice17.html,total_amount,20250.36 USD,20250.36 USD,TP,EXTRACT_RULES
invoice173.html,total_amount,30996.82 USD,30996.82 USD,TP,EXTRACT_RULES
invoice174.html,total_amount,17953.06 USD,17953.06 USD,TP,EXTRACT_RULES
invoice176.html,total_amount,47844.35 USD,47844.35 USD,TP,EXTRACT_RULES
invoice179.html,total_amount,10910.14 USD,10910.14 USD,TP,EXTRACT_RULES
invoice18.html,total_amount,24097.84 USD,24097.84 USD,TP,EXTRACT_RULES
invoice180.html,total_amount,35265.89 USD,35265.89 USD,TP,EXTRACT_RULES
invoice183.html,total_amount,72177.35 USD,72177.35 USD,TP,EXTRACT_RULES
invoice187.html,total_amount,42646.90 USD,42646.90 USD,TP,EXTRACT_RULES
invoice192.html,total_amount,59688.67 USD,59688.67 USD,TP,EXTRACT_RULES
invoice20.html,total_amount,40203.16 USD,40203.16 USD,TP,EXTRACT_RULES
