FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice101.html,invoice_number,3778982162,3778982162,TP,EXTRACT_MODEL
invoice125.html,invoice_number,1060892479,1060892479,TP,EXTRACT_MODEL
invoice139.html,invoice_number,6507378943,6507378943,TP,EXTRACT_MODEL
invoice144.html,invoice_number,4949499204,4949499204,TP,EXTRACT_MODEL
invoice147.html,invoice_number,3531572517,3531572517,TP,EXTRACT_MODEL
invoice155.html,invoice_number,2827263107,2827263107,TP,EXTRACT_MODEL
invoice16.html,invoice_number,6594907342,6594907342,TP,EXTRACT_MODEL
invoice163.html,invoice_number,0499067578,0499067578,TP,EXTRACT_MODEL
invoice172.html,invoice_number,4081367687,4081367687,TP,EXTRACT_MODEL
invoice181.html,invoice_number,8150426970,8150426970,TP,EXTRACT_MODEL
invoice185.html,invoice_number,2520763010,2520763010,TP,EXTRACT_MODEL
invoice186.html,invoice_number,7540253933,7540253933,TP,EXTRACT_MODEL
invoice189.html,invoice_number,1978672951,1978672951,TP,EXTRACT_MODEL
invoice201.html,invoice_number,1549306900,1549306900,TP,EXTRACT_MODEL
