FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice0.html,invoice_number,7650961828,7650961828,TP,EXTRACT_MODEL
invoice103.html,invoice_number,5284060703,5284060703,TP,EXTRACT_MODEL
invoice106.html,invoice_number,3908661436,3908661436,TP,EXTRACT_MODEL
invoice107.html,invoice_number,5015657947,5015657947,TP,EXTRACT_MODEL
invoice108.html,invoice_number,6065016110,6065016110,TP,EXTRACT_MODEL
invoice113.html,invoice_number,0156315916,0156315916,TP,EXTRACT_MODEL
invoice116.html,invoice_number,0530052618,0530052618,TP,EXTRACT_MODEL
invoice118.html,invoice_number,7328351196,7328351196,TP,EXTRACT_MODEL
invoice122.html,invoice_number,4276804949,4276804949,TP,EXTRACT_MODEL
invoice124.html,invoice_number,9082247308,9082247308,TP,EXTRACT_MODEL
invoice126.html,invoice_number,6277876898,6277876898,TP,EXTRACT_MODEL
invoice128.html,invoice_number,8225345211,8225345211,TP,EXTRACT_MODEL
invoice129.html,invoice_number,8351143895,8351143895,TP,EXTRACT_MODEL
invoice131.html,invoice_number,7609390038,7609390038,TP,EXTRACT_MODEL
invoice135.html,invoice_number,0462457393,0462457393,TP,EXTRACT_MODEL
invoice136.html,invoice_number,3461319999,3461319999,TP,EXTRACT_MODEL
invoice138.html,invoice_number,0745199249,0745199249,TP,EXTRACT_MODEL
invoice14.html,invoice_number,6809466842,6809466842,TP,EXTRACT_MODEL
invoice141.html,invoice_number,1772306775,1772306775,TP,EXTRACT_MODEL
invoice149.html,invoice_number,6340372376,6340372376,TP,EXTRACT_MODEL
invoice151.html,invoice_number,9765058358,9765058358,TP,EXTRACT_MODEL
invoice159.html,invoice_number,9577058119,9577058119,TP,EXTRACT_MODEL
invoice160.html,invoice_number,5103866173,5103866173,TP,EXTRACT_MODEL
invoice164.html,invoice_number,9982242803,9982242803,TP,EXTRACT_MODEL
invoice165.html,invoice_number,2545094351,2545094351,TP,EXTRACT_MODEL
invoice17.html,invoice_number,0946851758,0946851758,TP,EXTRACT_MODEL
invoice173.html,invoice_number,5734501383,5734501383,TP,EXTRACT_MODEL
invoice174.html,invoice_number,0238885240,0238885240,TP,EXTRACT_MODEL
invoice176.html,invoice_number,7188263014,7188263014,TP,EXTRACT_MODEL
invoice179.html,invoice_number,9937850024,9937850024,TP,EXTRACT_MODEL
invoice18.html,invoice_number,5156144165,5156144165,TP,EXTRACT_MODEL
invoice180.html,invoice_number,6541102378,6541102378,TP,EXTRACT_MODEL
invoice183.html,invoice_number,1476606211,1476606211,TP,EXTRACT_MODEL
invoice187.html,invoice_number,9238623747,9238623747,TP,EXTRACT_MODEL
invoice192.html,invoice_number,4985860019,4985860019,TP,EXTRACT_MODEL
invoice20.html,invoice_number,0055279390,0055279390,TP,EXTRACT_MODEL
