FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON
invoice0.html,client_address_state,AK,AK,TP,EXTRACT_MODEL
invoice103.html,client_address_state,AK,AK,TP,EXTRACT_MODEL
invoice106.html,client_address_state,MD,MD,TP,EXTRACT_MODEL
invoice107.html,client_address_state,NC,NC,TP,EXTRACT_MODEL
invoice108.html,client_address_state,IN,IN,TP,EXTRACT_MODEL
invoice116.html,client_address_state,WY,WY,TP,EXTRACT_MODEL
invoice118.html,client_address_state,TN,TN,TP,EXTRACT_MODEL
invoice122.html,client_address_state,ID,ID,TP,EXTRACT_MODEL
invoice124.html,client_address_state,KS,KS,TP,EXTRACT_MODEL
invoice126.html,client_address_state,ND,ND,TP,EXTRACT_MODEL
invoice128.html,client_address_state,NJ,NJ,TP,EXTRACT_MODEL
invoice129.html,client_address_state,VT,VT,TP,EXTRACT_MODEL
invoice131.html,client_address_state,MA,MA,TP,EXTRACT_MODEL
invoice135.html,client_address_state,MI,MI,TP,EXTRACT_MODEL
invoice136.html,client_address_state,AK,AK,TP,EXTRACT_MODEL
invoice138.html,client_address_state,MN,MN,TP,EXTRACT_MODEL
invoice14.html,client_address_state,DE,DE,TP,EXTRACT_MODEL
invoice141.html,client_address_state,TX,TX,TP,EXTRACT_MODEL
invoice149.html,client_address_state,LA,LA,TP,EXTRACT_MODEL
invoice151.html,client_address_state,WI,WI,TP,EXTRACT_MODEL
invoice159.html,client_address_state,FL,FL,TP,EXTRACT_MODEL
invoice160.html,client_address_state,CT,CT,TP,EXTRACT_MODEL
invoice164.html,client_address_state,VA,VA,TP,EXTRACT_MODEL
invoice165.html,client_address_state,RI,RI,TP,EXTRACT_MODEL
invoice17.html,client_address_state,PA,PA,TP,EXTRACT_MODEL
invoice173.html,client_address_state,NV,NV,TP,EXTRACT_MODEL
invoice174.html,client_address_state,MI,MI,TP,EXTRACT_MODEL
invoice176.html,client_address_state,MA,MA,TP,EXTRACT_MODEL
invoice179.html,client_address_state,ME,ME,TP,EXTRACT_MODEL
invoice18.html,client_address_state,OR,OR,TP,EXTRACT_MODEL
invoice180.html,client_address_state,OK,OK,TP,EXTRACT_MODEL
invoice183.html,client_address_state,IA,IA,TP,EXTRACT_MODEL
invoice187.html,client_address_state,OH,OH,TP,EXTRACT_MODEL
invoice192.html,client_address_state,SC,SC,TP,EXTRACT_MODEL
invoice20.html,client_address_state,CT,CT,TP,EXTRACT_MODEL
